id,name,category,address,latitude,longitude,description,tags,url,phone,email,logo,linkedin,twitter,youtube,facebook,year
106,Yavaş Dükkan,Çiftlik & Eko-Girişim,"Adres: Orhanlı Köyü, Köy sokağı, Seferihisar Doğa Okulu No:664",38.17092754492524,26.958422449999944,"Ürünler Seferihisar Doğa Okulu araştırma binasında bulunan tezgahtan ve internet üzerinden tüketiciye ulaştırılıyor. Kısaca bahsetmek gerekirse, Yavaş Dükkan, Anadolu’nun farklı bölgelerinde doğal yollarla elde edilen ürünlerin oluşturduğu bir ağ. Seferihisar Doğa Okulu’nun araştırmaları sonucunda kurulan Yavaş Dükkan ağına dahil edilen ürünler şu özelliklere sahip:_x000d_
– Yerel ve küçük üreticiler tarafından üretilmesi_x000d_
– Yok olmaya yüz tutmuş kadim bir üretim kültürünün devamı olması_x000d_
– Üretildiği yerdeki canlıların, üreticilerinin ve nihayetinde ürünü kullananların sağlığına hiçbir şekilde zarar vermemesi_x000d_
– Doğanın üretim zincirinin bir parçası olması ve üretirken uzak mesafelerden su ve enerji taşınmaması_x000d_
Her bir ürünün üretim hikayesi ve özellikleri hakkında internet sitemizden bilgi alabilirsiniz._x000d_
http://www.yavasdukkan.net","etik gıda, ekolojik ürün, dükkan, doğa okulu",https://www.yavasdukkan.net,0543 657 6623,yavasdukkan@dogaaskina.org,https://d12oh4b377r949.cloudfront.net/places/6f1a134d-81ed-45a5-a40f-6e52bab18921/b37fc017-8100-490d-837c-f49ee74b8923_logo,"",https://twitter.com/YavasDukkan,https://www.instagram.com/yavasdukkan/,https://www.facebook.com/yavasdukkan/,2015
107,Zeytin Okulu,Alternatif Okul & Eğitim,"İnecik Köyü/Karaburun/İzmir, Türkiye",38.56491279999999,26.563934700000004,"Zeytin Okulu, Ekolojik Yaşamı Zeytince Destekleme Derneği (Zeytince Derneği) tarafından hayata geçirilen alternatif bir okuldur. 
Okulumuzun amacını kısaca şu şekilde özetleyebiliriz: 
Hayatı hatırlatan okul.","ekolojik etkinlikler, ekolojik yaşam, alternatif eğitim, Kadim Kültür",http://www.zeytince.org/,"",zeytinokulu@gmail.com,https://d12oh4b377r949.cloudfront.net/places/166176a0-33c8-437d-87e4-bde58b515622/7bc52f79-9fc0-4061-baf1-b7dedfdf95f0_logo,"","","","",2016
108,Malva Permakültür Çiftliği,Çiftlik & Eko-Girişim,"Çamurdere Mevkii Caddesi, 71A, 34570 Alipaşa, Silivri, Turkey",41.097850731952796,28.169070825073277,"Kendi tohumlarımızdan ve sertifikalı organik tohumlardan, ekolojik sistem içerisinde sebze, meyve ve aromatik bitki yetiştiriyoruz.","permakültür, biyolojik çeşitlilik, ekoloji, çiftlik","","","",https://d12oh4b377r949.cloudfront.net/places/c88a5326-6ad0-44ec-9265-26a3a42f6e6f/4bad5c16-c83e-42c2-be06-f505a93fbd4b_logo,"","","",https://www.facebook.com/Malvapermakultur/?ref=bookmarks,2016
109,EKOBAHÇE,STK,"Alaaddinbey Mahallesi, Nilüfer/Bursa, Türkiye",40.2017452,28.923750499999983,"Nilüfer Kent Konseyi Kırsal Alan Grubu ve EKODER (Ekolojik Yaşam Derneği)'in ortak çalışmalar yaptığı  ""Bitki Çeşit Denemeleri ve Tohum Üretim İstasyonu"".Bu mekanda Ekoder'in 2010 yılından beri köylerden bulduğu,üreterek çoğalttığı,takaslardan  elde ettiği yerel tohumlardan oluşan TOHUM KÜTÜPHANESİ bulunmaktadır.","",http://www.ekoder.org.tr,"","",https://d12oh4b377r949.cloudfront.net/places/f3177abf-a9dd-48ca-90cd-e28abceaa760/b40c6930-05c2-490b-9ab5-d37936c918c8_logo,"","","",https://www.facebook.com/EKOBAH%C3%87E-761784637301168/,2002
110,Nilüfer Belediyesi Kent Bostanları,Kent Bostanı,"Ürünlü Mahallesi, Nilüfer/Bursa, Türkiye",40.19966,28.876279000000068,"Yaklaşık 6.5 dekar alan üzerine kurulan kent bostanlarının 5000 m2 lik üretim alanı 64 er metrekarelik 67 parsele ayrılmıştır. Bu parsellerde sebze ağırlıklı olmak üzere çeşit denemeleri, yerel tohum üretimleri,tıbbi aromatik bitki yetiştiriciliği yapıldığı gibi , Nilüfer Kent Konseyi Mahalle Komiteleri, Çevre-Tarım toplulukları, İlköğretim Okulları, Nilüfer Belediyesi Bizim Ev Engelli grupları ile uygulamalar gerçekleştirilmekte,ilgi gruplarına eğitimler verilmektedir.","",http://www.nilufer.bel.tr,"",arcaatay@nilufer.bel.tr,https://d12oh4b377r949.cloudfront.net/places/619ea679-ab3c-466c-aea8-9a37f48be5d5/a3913db2-5fe4-4c71-9be0-4b300f8a4664_logo,"","","","",2016
111,Cangaz Çiftliği,Çiftlik & Eko-Girişim,"Reşadiye, Datça, Türkiye",36.75364829236145,27.68046396570344,"Datça-Reşadiye'de küçük bir çiftlik...İstanbul'dan yerleşen bir çiftiz biz...Amacımız doğayı korumak,toprağı üzmeden ,hırpalamadan üretmek,doğalı yetiştirip yemek...belki de paylaşmak...doğal yollarla ürettiğimiz tavuklarımız serbestçe dolaşıyor,döllü yumurtalarımız da sağlığımıza sağlık katıyor...fazlasını satıyoruz...reçellerimizi kendimiz bahçe meyvelerinden üretiyoruz...Ekşi mayalı ekmek üretiyoruz,sipariş alabiliyoruz","bal, tavuk, reçel, ekmek","",05323933262,gunerbuyukcangaz@hotmail.com,"","","","",https://www.facebook.com/groups/cangazciftligi/?ref=ts&fref=ts,2013
112,Sepethane,Ekolojik Yerleşke,"İznik, Bursa, Türkiye",40.42952400000001,29.719742999999994,"İznik kasabasının biraz dışında, göl kıyısına, sazlıklara yakın yaşıyor, gıda ve tıbbi bitkileri ekolojik olarak ürettiğim bir bahçeyi köpeğim ve tavuklarla paylaşıyorum. Yerel tohumlarla yaz ve kış sebzeleri,  yerli meyveler yetiştirmeyi ve doğadan toplamayı seviyorum. Fazla ürünü satmak yerine gıdaya dönüştürmek, dağıtmak ve paylaşmak temel prensiplerim. Halkın bitki kullanımına ilişkin (etnobotanik) araştırmalar sırasında Anadolu'ya özgü bitkisel örme malzeme ve tekniklerinin araştırılabileceği bir sepet koleksiyonu oluşturdum. Hasır ve sepetleri Sepethane adını verdiğimiz eski ahır mekanında sergiliyor, bir katalog çalışması yapıyoruz. Koleksiyonu, arkeoloji öğrencileri ve el sanatlarıyla ilgilenenlerle paylaşıp, kurslar düzenlemeye çalışıyoruz. Bu alanda çalışmak ya da destek olmak isteyenler lütfen mesaj yazsın.","araştırma, armağan ekonomisi, atölye",https://wustl.academia.edu/FüsunERTUG/,05327085723,etnofertug@gmail.com,"","","","","",2008
113,Kanatlı Cennet Gezen Tavuk Çiftliği,Çiftlik & Eko-Girişim,Gacık Köyü Fatih Cad.,40.616768547586574,29.328858003112828,19000 m2 alan üzerinde kendi ürettiği bitkisel yemlerle açık alanda doğal yumurta üretimi yapan bir çiftlik.,"Hayvancılık, Tavukçuluk","",05063029480,mehmettoz@yahoo.com,"","","","","",2011
114,Karanlık Kanyon,Milli Park,"Kemaliye, Erzincan, Türkiye",39.262041,38.49689599999999,"Avrupa'nın en yüksek kanyonlarından biridir ve ortasından fırat nehrinin serin suları akar, yan duvarlar öyle yüksektir ki çoğu zaman güneşi görmezsiniz, nehirde bot ve kano gezintilerine katılabilir akşama doğru su içmeye inen dağ keçilerini gözlemleyebilirsiniz","","","","","","","","","",""
115,Palmiye Merkezi Botanik Bahçesi,Botanik Bahçe,"Palmiye Merkezi, Hamitköy Köyü/Köyceğiz/Muğla, Türkiye",36.95118009999999,28.62502040000004,"80.000m kare alana kurulu olan Palmiye Merkezi'nin  Botanik Bahçesi yaklaşık 22.000m kare alan kaplamaktadır.
Botanik Bahçesi :  Palmiye Bahçesi (Palmetum), Kaktüs Evi, Tropik Sera, Su Bahçeleri, Rüya Bahçesi (Nilüfer Havuzları), Tropik Meyve Bahçesi,  Zakkum Koleksiyonu ve  Zakkum Kafe'den oluşmaktadır.

Bahçede 70  üzerinde tür palmiye, 300 üzerinde tür kaktüs ve etli yapraklılar dahil, 1000 tür üzerinde çeşitli tek yıllık, çok yıllık çalı, ağaç türü bitki bulunmaktadır.","botanik bahçe, botanik, biyolojik çeşitlilik, Doğa Koruma, Kaybolan Türler",http://www.palmiyemerkezi.com/,(0252) 262 2892,palmiyemerkezi@ttmail.com,"","","","",https://www.facebook.com/palmiyemerkezi?fref=ts,1993
116,Ağaçtan Pekmeze,Çiftlik & Eko-Girişim,Olympos yazır köyü çay mahallesi kumluca antalya,36.39404900191712,30.460375279101527,Olympos ' da geleneksel yöntemler ile  Keçi boynuzu ve nar ekşisi üreten küçük bir atölye.,"Atölyeler, pekmez, doğal gıda, eğitim kampları, kamp","",05354238261,alpcansaygin@hotmail.com,"","","","",https://www.facebook.com/agactanpekmeze/?fref=ts,2015
117,Üstünel Anaokulu- Waldorf girişimi,Ekolojik Yerleşke,"Büyükada-Maden Mahallesi, Zagnos Paşa Caddesi, Adalar/İstanbul, Türkiye",40.87316389999999,29.132866499999977,"Üstünel Waldorf girişimi_x000d_
Adalar Eğitim Derneği","alternatif eğitim, waldorf, pedagoji",http://www.ustunelanaokulu.com,"","",https://d12oh4b377r949.cloudfront.net/places/1f886239-7143-498e-9042-aaf20cd1afe4/cb198e80-5c57-4ef7-96b5-5747b1c4bad1_logo,"","","","",2016
118,Zeytinliboğaz Permakültür Çiftliği,Çiftlik & Eko-Girişim,"Zeytinlibogaz Permaculture Farm, Karaağaç Köyü/Gölpazarı/Bilecik, Türkiye",40.24521499999999,30.16961500000002,"Aile çiftliğiyiz. Ürünlerimizi atalık tohumdan yetiştiririz.Yöremizin bize sunduğu güneş,temiz rüzgar,temiz su, temiz toprak ve biyolojik çeşitlilik ile permakültür ilkelerine göre tasarlamakta olduğumuz çiftliğimizde bütüne katkı sağlamaya çalışırız.
Çiftliğimizde sürekli öğrenme ve yerli ırk tohumları koruma amaçlı çalışmalar yapılır.Farklı aşılama teknikleri,kompost uygulamaları,etkin microorganizma üretimleri,fermentasyon işlemleri,güneş sistemleri,su ve erişim planlamaları ,mera zenginleştirme ,planlı otlatma çalışmalarına katılabilirsiniz.","",http://www.zeytinlibogaz.com,05323742301,zeytinlibogaz@gmail.com,https://d12oh4b377r949.cloudfront.net/places/2a06e6dd-e760-45f3-a3db-301538684dde/e721c38f-d609-4964-9c37-fb51e08104b7_logo,"","","",https://www.facebook.com/zeytinlibogaz/?fref=ts,2014
119,Yeşil Gübre,Çiftlik & Eko-Girişim,"Çulhan Köyü, Yenipazar, Türkiye",37.79611109999999,28.162003899999945,Vermicompost Üretim Atölyesi ve solucan çiftliği,"organik, ekolojik ürün",http://www.ekoharita.com/project/yesil-gubre/,+905353222122,umutkuruuzum@gmail.com,https://d12oh4b377r949.cloudfront.net/places/2a649838-3bc6-430d-83c1-47f358aafa99/a0917dcf-2a03-40fc-b090-671eb9c509ee_logo,"","","",http://www.ekoharita.com/project/yesil-gubre/,2015
120,Ekodanitap Natural Life,EkoTurizm-Kamp,A.Çamlıca mh.mevkii Çamlıhemşin Rize,41.048351145420824,41.001874551269566,"Cennetin İzdüşümü”
 

Dünyanın 100 ekolojik bölgesinden biri olan Fırtına Vadisinde adına yakışır bir “doğal yaşam”ı paylaşmak istermisiniz!

Ekodanitap Natural Life, Doğu Karadeniz Dağlarının en yüksek noktası olan Kaçkar Dağı ile Dünyada korumada öncelikli 100 ekosistemden biri olan Fırtına Vadisi’ne girişte karşılıyor sizi.

Trabzon Havalimanına 148 km. Rize’ye 72 km. Karadeniz Sahil Yoluna 18 km.uzaklıkta olan ekosistemin konaklama birimleri, hemşinevleri sitilinde inşa edilmiş olan, içerisinde wc/banyosu bulunan küçük fakat işlevli evler ile bungalowlar ve ağaçevlerden oluşuyor.

Fırtına Deresi’ne kuşbakışı bakan restoran ve çardağının olağanüstü atmosferinde yıl boyu organik yumurtanızdan sebzenize, kaçkarlarda ilk kez kültürleri yapılan odun mantarından (shiitake), yabanmersini (blueberry) ve böğürtlen türlerine kadar tüm besinlerinizi yerinde üretip yerinde tüketebiliceksiniz.

Ayrıca binbir çeşit çiçek ve kelebek türünün yaşadığı bu coğrafyada Türkü Turizm’in deneyimli kadrosu ve güvencesiyle mis kokulu yolculuklar yapacaksınız.","","","","","","","","","",""
121,Sarı Keçililer,Kolektif & İnisiyatif,"kış aylarını Akdeniz'de, yaz aylarını Konya ve Karaman'ın yaylalarında",36.69409200400435,34.42526970812992,"Asırlardır kış aylarını Akdeniz'de, Mersin sahillerinde, yaz aylarını ise Konya ve Karaman'ın yaylalarında geçiren konar-göçer bir topluluk ""Sarı Keçililer""","Sarı Keçililer, Topluluk, Kadim Kültür","","","",https://d12oh4b377r949.cloudfront.net/places/f65dfb80-9197-47aa-99f1-f0dc20a81c59/721484f3-3246-4875-a26b-90191c44df27_logo,"","","",https://www.facebook.com/Sarikecililerresmisayfasi/?fref=ts,""
122,Anadolu Jam,Kolektif & İnisiyatif,"Bayramiç, Çanakkale, Türkiye",39.80952299999999,26.61204699999996,"Anadolu Jam, 2011 yılından beri, Türkiye’nin her köşesinden, sosyal, ekolojik, ekonomik değişim için bireysel dönüşüme niyeti olan bireyleri bir araya getiriyor. Buluşmada katılımcılarla birlikte, günlük hayatın telaşesinden sıyrılıp, yavaşlayarak; katılımcılara kalpten konuşma, can kulağıyla dinleme, kendileriyle ve ilişkilerinde yeni bir iletişim yolu deneyimleme ve hayalini kurdukları dünyayı bir topluluk içinde paylaşma alanı açılıyor.","Jam, Anadolu, İlham, Bağ",http://www.anadolujam.com,"","","","","","","",""
123,Hasat Zamanı,Alternatif Ekonomiler,Türkiye,40.66820286225459,28.179113015625035,"Hasat zamanı, üretime destek olmak, birlikteliği hatırlamak, bilgileri paylaşmak, üretim ve tüketim arasında kaybolan bağları yeniden canlandırmak üzerine kurulu bir köye dönüş ve üretenle dayanışma projesidir.","hasat zamanı, alternatif ekonomi, toplayıcılık, karıncalar",http://hasatzamani.org/,"","",https://d12oh4b377r949.cloudfront.net/places/ff306e47-599b-4554-aa0b-adf413748032/38c28f71-456b-4466-9afc-3753a8921e0f_logo,"","","","",2016
124,Zumbara,Alternatif Ekonomiler,Türkiye,40.873089308072956,28.176366433593785,"Para yerine zamanın kullanıldığı, yetenek ve tecrübelerin paylaşıldığı topluluk Zumbara seni de bekliyor. Bu yepyeni deneyime katkıda bulunmaya ne dersin?","alternatif ekonomi, zaman kumbarası, takas",http://www.ekoharita.com/project/zumbara/,"","",https://d12oh4b377r949.cloudfront.net/places/04e2ec35-adf8-45b4-b82f-8a157c69bf67/31e13c64-961b-425a-afb1-33ae9252d3c2_logo,"",http://www.twitter.com/zumbaradan,http://www.youtube.com/zumbaradan,http://www.facebook.com/zumbara,2009
125,Yedikule Bostanları,Kent Bostanı,"Yedikule Hisarı Müzesi, Fatih, Türkiye",40.9926147,28.921787799999947,Yedikule Bostanları tarihi kent-içi bostanlar,"","","","","","","","","",""
126,Eko-Vegan Bahçe,Ekolojik Yerleşke,"Yeşilhisar Köyü, Savaştepe, Balıkesir, Türkiye",39.3570311,27.590671499999985,"","","",+90 541 381 7821,"",https://d12oh4b377r949.cloudfront.net/places/c8ddb48d-f372-448b-87f4-af2a8054d226/98bb1780-b2da-44ea-bffe-7de4f84b8ead_logo,"",https://twitter.com/tltblc,"",https://www.facebook.com/Eko-Vegan-Bah%C3%A7e-1690966924468507/,2015
127,Ek Biç Ye İç,Çiftlik & Eko-Girişim,"Beyoğlu, İnönü Caddesi, Istambul, Türkiye",41.03602906806883,28.98752645047489,"Yediklerimiz içtiklerimiz nereden geliyor, nasıl üretiliyor?_x000d_
_x000d_
Bu soruların cevaplarını çok net bilmemiz gerekmiyor mu artık?  Sağlığımızı, hayat kalitemizi doğrudan etkileyen konular bunlar…_x000d_
Olabildiğince yerel, mümkün olduğunca “organik”,  elimizden geldiğince sürdürülebilir üretim diyoruz._x000d_
_x000d_
Niye mi yerel? Çünkü yediğimiz sebzelerin, meyvelerin zamanından önce hasat edilmelerini, fosil yakıtlarıyla çevreyi kirleterek binlerce kilometre yol gelmelerini, bir de yolda bozulmasınlar diye ne olduğunu bilmediğimiz (veya gayet iyi bildiğimiz) kimyasallarla korunmalarını istemiyoruz. Niye mi yerel? Çünkü bu sebzeleri, meyveleri yetiştirenlerin hayatlarını bize yakın bir yerlerde kazanabilmelerini, bizim aramızda yaşayabilmelerini değerli buluyoruz; bunu desteklemenin sosyal dokumuzu zenginleştireceğine inanıyoruz.","Kentsel Tarım, Yerel Üretim, Organik Beslenme, Sürdürülebilir Yaşam",http://www.ekbicyeic.com/,"","",https://d12oh4b377r949.cloudfront.net/places/5035d2af-cda5-4a42-9425-70ea8e892344/eb08efd6-0fdc-4bda-bc48-941a7407f7c4_logo,"",https://twitter.com/ekbicyeic,https://www.instagram.com/ekbicyeic/,https://www.facebook.com/ekbicyeic,2015
128,Kırsal Çevre ve Ormancılık Sorunları Araştırma Derneği,STK,Bestekar Sokak ÖZ-OK Apt No:30/8 Kavaklıdere-ANKARA,39.9101903736635,32.858135708459486,Başta ormansızlaşma olmak üzere kırsal çevre sorunlarının belirlenmesine ve çözümlenmesine yönelik önerilerin geliştirilmesine; bu öneriler doğrultusunda kamuoyu oluşturulmasına katkıda bulunabilecek araştırma ve eğitim çalışmaları ile yayın yapmak istiyoruz.,"dernek, Doğa Koruma, Anıt Ağaçlar, STK",http://www.ekoharita.com/project/kirsal-cevre-ve-ormancilik-sorunlari-arastirma-dernegi/,+90 312 425 9414,kirsalcevreormancilik@yahoo.com,https://d12oh4b377r949.cloudfront.net/places/0caf86e0-b331-4091-845e-2e4cb347623f/d1540e57-8718-4f3d-8a4f-bd2a2c263768_logo,"",https://twitter.com/KirsalCevre,"",https://www.facebook.com/K%C4%B1rsal-%C3%87evre-10150093988040005,2005
129,Fenerbahçe Parkı Topluluk Bahçesi,Kent Bostanı,"Fenerbahçe Mahallesi, Kadıköy/İstanbul, Türkiye",40.96970804700835,29.034234463554412,"Şehirde yaşayan bizler, kendi doğal gıdamızı yetiştirmek üzere yardımlaşarak ve paylaşarak bir topluluk bahçesi kuruyoruz. Doğadan aldığımızı doğaya geri vermenin farkındalığını yaratmak ve paylaşımı arttırmak için çalışıyoruz, bu nedenle de topluluk bahçemizde permakültür prensiplerine uyarak doğal ürün yetiştirme çalışmaları yapıyoruz._x000d_
_x000d_
Amaçlarımız:_x000d_
•Doğal bitki yetiştirme yöntemlerini öğrenmek ve öğretmek,_x000d_
•Kendi doğal gıdamızı üretmek,_x000d_
•Topluluk olmayı tecrübe etmek: yardımlaşmak, paylaşmak, hep birlikte üretmek,_x000d_
•Eğitimler vererek ve aktiviteler düzenleyerek ilgisi olan herkesin doğal yaşam, sürdürülebilirlik ve bahçecilik hakkındaki bilgi ve becerilerini arttırmak,_x000d_
•Permakültür prensiplerini topluluk bahçemiz sayesinde yaşatmak,_x000d_
•Başka projelerin de öncüsü olmak, yaşadığımız yerlerin sürdürülebilir yerleşimlere dönüştürülmesi konusundaki girişimleri desteklemek.","bostan, kent bostanı, mahalle bostanı","",(0216) 542 5088,defneaksel@hotmail.com,https://d12oh4b377r949.cloudfront.net/places/69848dad-6b38-499f-adde-36cddcf5564a/22648fe0-9d25-48b7-baac-2a20d88fedb2_logo,"","","",https://www.facebook.com/fenerbahceparkitoplulukbahcesi/,2016
130,Tuğba&Hakan Çiftliği,Çiftlik & Eko-Girişim,"Kavakdere Baraj Kıyısı, Beyler Köyü Seferihisar İzmir",38.190125006450344,26.910114473681688,"800'ü delice, 1200'ü Alicantes Bouschet şaraplık üzümünden oluşan 2000 köklük üzüm bağı; rakı, şarap, pekmez, pestil, sirke yapımı, kurutulmuş ve patlatılmış şaraplık üzüm.

10'u delice, 7'si aşılı zeytin ağaçları; delice zeytin yağından tıbbi aromatik bitkilerden yağ çıkarma, şifalı sabun yapımı (balmumu, delice zeytinyağı ve aromatik bitkilerden)

Özel ırk tavuk yetiştiriciliği; etlik ırk cornish (indian game) ve plymouth, yumurtalık ırk lohman

Fenni petekli ve karakovan arıcılık; bal, balmumu, saf arı balmumundan fenni petek, mum, polen, propolis, propolis tentürü, bal rakısı, bal şarabı

Solucan gübresi şimdilik üretimi başlamış olan ürünlerimiz.

2016-2017 içinde ekolojik ev inşaatı başlayacak.","çiftlik, üretim","",05336130380,tugba.avci@kratos.com.tr,"","","","","",2015
131,Çukurova Üniversitesi Kent Bahcesi,Kent Bostanı,"Çukurova Ünv. Ziraat Fakültesi, 01250 Sarıçam/Adana, Türkiye",37.0279914,35.36687929999994,Ç.Ü. Kent Bahçeleri Buğday Derneği'nin Tohumlar Kampüs'e Projesi ile Çukurova Üniversitesi Öğrencileri tarafından kurulan Kent Bahçesidir.,"bostan, kent bostanı","","","","","","","","",2016
132,Kerkenes Eco Center,Ekolojik Yerleşke,"Şahmuratlı Köyü, Sorgun/Yozgat, Türkiye",39.7430949,35.091789999999946,"2002 yilinda faaliyet göstermeye baslayan Kerkenes Eco Center, köylerde sürdürülebilir yasami tesvik etmek ve bu alanda bilimsel arastirmalar yapmak amaciyla kurulmustur.","",http://www.ekoharita.com/project/kerkenes-eco-center/,0354 421 5154,"","","","","",https://www.facebook.com/KerkenesEcoCenter/?fref=ts,2002
133,Dönüşüm Derneği,STK,4/A Beyoğlu/İstanbul,41.03642349767862,28.98231133995057,"Dönüşüm Derneği;  siyasi, ekonomik ve sosyal değişimlerin,  toplumsal ve ekolojik boyutlarını merkeze alan ve bu alanlardaki sorunlara sürdürülebilir alternatif çözümler sunmayı amaçlayan bir sivil toplum örgütüdür._x000d_
_x000d_
Teknolojik gelişim dünyayı küçük bir köye çevirdi. Dünyanın diğer ucunda olan olumlu ya da olumsuz her şey artık bizi de etkiliyor. Bu yüzden dünya üzerindeki tüm bireylere önemli sorumluluklar düşüyor; yaşadığımız yeri bulduğumuz gibi bırakmak, hatta daha iyi hale getirmek. Bu sorumluluğun geliştirilmesi için herkesin üstüne düşeni yapması gerektiğini ve ortak bir dille hareket etmek zorunda olduğumuzu her geçen gün daha fazla öğreniyoruz._x000d_
_x000d_
Dünyada yüzyılların on yıllara sıkıştığı bir dönüşüm yaşanırken, hızla kirlenen doğa ve insan yaşamı için daha az tüketmek, tüketim alışkanlıklarımızı değiştirmek ve çocukluktan başlayarak üretimin değerini anlatmak hem ekolojik bütünlüğe hem de sadece tüketime dayalı hayatın getirdiği dejenerasyona karşı atılmış büyük bir adım olacak._x000d_
_x000d_
Kentler dönüşüyor, ilişki ağları dönüşüyor, tüketim alışkanlıklarımız ve biçimlerimiz dönüşüyor, ekonomik yapımız dönüşüyor; tüm alanlardaki dönüşüm sosyo-kültürel ve ekolojik dönüşümü de zorunlu kılıyor._x000d_
_x000d_
Eğitim bireysel algı değişikliği oluşturmanın en önemli yöntemi olarak kabul edilir.  Bu yolla bireyde; doğaya, çevreye ve toplumsal değerlere sahip çıkmaya yardımcı olacak bir sorumluluk bilinci ve farkındalık geliştirmenin önemli olduğunu düşünüyoruz. Yeşil mimari, geri dönüşüm, ekolojik tarım ve yenilenebilir enerji gibi konularda eğitsel, kültürel ve sanatsal çalışmalar yürüterek bu farkındalığı yaratmayı hedefliyoruz.","geri dönüşüm, eğitim, atık dönüştürme, doğa bilinci",http://donusumdernegi.org,"","",https://d12oh4b377r949.cloudfront.net/places/71a39dce-db5b-4393-9220-7abefba67a05/40bed1af-7f61-4acf-b333-3fccc58d0094_logo,"",https://twitter.com/donusumdernegi,"",https://www.facebook.com/DonusumDernegi,2012
134,DEKAMER,STK,"Dalyan, Muğla, Türkiye",36.775168164444274,28.631513671874927,"Deniz Kaplumbağaları Araştırma Kurtarma ve Rehabilitasyon 
Çevre ve Orman Bakanlığı- Özel Çevre ve Koruma Kurumu, Doğa Koruma ve Milli Parklar Genel Müdürlüğü ve Dalyan Belediyesi ile Pamukkale Üniversitesi arasında imzalan bir protokol çerçevesinde, Dalyan Kumsalı (Ortaca, Muğla)’nda Deniz Kaplumbağaları Araştırma, Kurtarma ve Rehabilitasyon Merkezi (DEKAMER) faaliyetlerini sürdürmektedir. Bu merkez, Pamukkale Üniversitesi bünyesinde Yüksek Öğretim Kurumu tarafından da onaylanarak 7 Ekim 2009 gün ve 27369 sayılı resmi gazetede yayınlanarak yürürlüğe girmiştir.

Merkezin
Görevleri

Deniz kaplumbağa üreme kumsallarında ayrıntılı bilimsel çalışmalar yapmak, Yaralı deniz kaplumbağalarının bakım ve tedavilerini yaparak doğal yaşam ortamlarına geri dönmelerini sağlamak, Deniz kaplumbağalarının, yuvalama, beslenme, kışlama ve göç yolları üzerinde araştırmalar yapmak, Deniz kaplumbağa yaralanma ve ölümlerin sebepleri üzerine araştırmalar yaparak, bu konularda kamuoyu ve ilgili tarafları bilgilendirici projeler üretmek, Çalışma alanlarındaki faaliyetler için gerekli görülen laboratuar, bakım binaları ve çalışma alanları kapsamında önerilen araştırma projelerini imkanlar ölçüsünde desteklemek, ve yaralı deniz kaplumbağalarının bakım ve tedavilerinin yapılabildiği çeşitli bölgelerde ilkyardım üniteleri ve tedavi merkezleri açmak bulunmaktadır.","kamplumbağa, koruma, deniz hayvanları, STK",http://dekamer.org.tr/,0252 289 00 77,"",https://d12oh4b377r949.cloudfront.net/places/c09440bf-4f60-4ebb-b5ab-e79b77106752/f19ac60d-86cd-4b17-b490-c13ef83ec0a8_logo,"",http://twitter.com/dekamerTR,"",http://facebook.com/dekamerTR,2014
135,İÜ Ekoloji Kulübü,Kent Bostanı,"Balabanağa Mahallesi, İstanbul Üniversitesi Edebiyat Fakültesi, Fatih/İstanbul, Türkiye",41.0098563,28.960626100000013,İstanbul Üniversitesi bünyesinde kurulan yerelin gücüne inanan bu sebeple de ait olduğu yerde 'ekolojik bir bilinç' oluşturmaya çalışan gönüllü ekibin yuvası.,"bostan, kent bostanı, kulüp",http://www.ekoharita.com/project/iu-ekoloji-kulubu/,05376740231,iuekoloji@gmail.com,https://d12oh4b377r949.cloudfront.net/places/6164d102-87ab-4075-a2bd-29f84c2fab9a/7b466d06-a68e-485e-89b9-7cdcc7f85f9b_logo,"","","","",2015
136,Organik Heykel Projesi,Kent Bostanı,"Acıbadem Mh.,Küçükçamlıca,34660 İstanbul",41.00608122011946,29.046222910377537,"Ekolojik sanat çalışmaları, performatif sanat uygulamaları.","ekolojik sanat, kent bostanı, Kentsel Tarım",http://organikheykel.blogspot.com,"",akirazci@gmail.com,"","","","","",2009
